timeindex,s_be,s_bb,w_be,w_bb,h_bb
2016-04-30 13:00:00,0.2879,0.3394,0.0306,0.027,0.45
2016-04-30 14:00:00,0.205,0.2407,0.0167,0.0174,0.45
2016-04-30 15:00:00,0.1253,0.1508,0.0104,0.0186,0.45
2016-04-30 16:00:00,0.0649,0.0816,0.0086,0.0353,0.45
2016-04-30 17:00:00,0.0218,0.0285,0.023,0.0847,0.45
2016-04-30 18:00:00,0,0,0.069,0.1675,0.45
2016-04-30 19:00:00,0,0,0.1511,0.2429,0.45
2016-04-30 20:00:00,0,0,0.2657,0.2774,0.45
2016-04-30 21:00:00,0,0,0.3509,0.2774,0.45
2016-04-30 22:00:00,0,0,0.3513,0.2527,0.45
2016-04-30 23:00:00,0,0,0.2507,0.2009,0.45
2016-05-01 00:00:00,0,0,0.1694,0.1598,0.45
2016-05-01 01:00:00,0,0,0.1047,0.1314,0.45
2016-05-01 02:00:00,0,0,0.0971,0.126,0.45
2016-05-01 03:00:00,0,0,0.1107,0.118,0.45
2016-05-01 04:00:00,0.0209,0.0237,0.0994,0.0921,0.45
2016-05-01 05:00:00,0.0776,0.0924,0.0387,0.0473,0.45
2016-05-01 06:00:00,0.1547,0.1924,0.0149,0.037,0.45
2016-05-01 07:00:00,0.2367,0.3,0.0246,0.0697,0.45
2016-05-01 08:00:00,0.3202,0.3996,0.0934,0.1114,0.45
2016-05-01 09:00:00,0.3922,0.476,0.1157,0.1077,0.45
2016-05-01 10:00:00,0.4247,0.5108,0.1146,0.0962,0.45
2016-05-01 11:00:00,0.4154,0.5027,0.116,0.0938,0.45
2016-05-01 12:00:00,0.4167,0.4765,0.1221,0.0992,0.45
2016-05-01 13:00:00,0.3831,0.4147,0.1201,0.1054,0.45
2016-05-01 14:00:00,0.2982,0.3165,0.1147,0.1083,0.45
2016-05-01 15:00:00,0.2004,0.2128,0.1056,0.0996,0.45
2016-05-01 16:00:00,0.1046,0.1163,0.0896,0.0941,0.45
2016-05-01 17:00:00,0.0384,0.0433,0.1444,0.1377,0.45
2016-05-01 18:00:00,0.0004,0.0007,0.2931,0.2138,0.45
2016-05-01 19:00:00,0,0,0.4186,0.2487,0.45
2016-05-01 20:00:00,0,0,0.3716,0.2307,0.45
2016-05-01 21:00:00,0,0,0.32,0.2017,0.45
2016-05-01 22:00:00,0,0,0.2707,0.169,0.45
2016-05-01 23:00:00,0,0,0.2314,0.1424,0.45
2016-05-02 00:00:00,0,0,0.196,0.1225,0.45
2016-05-02 01:00:00,0,0,0.1643,0.1079,0.45
2016-05-02 02:00:00,0,0,0.134,0.0969,0.45
2016-05-02 03:00:00,0,0,0.1063,0.0835,0.45
2016-05-02 04:00:00,0.0347,0.0384,0.0676,0.0553,0.45
2016-05-02 05:00:00,0.1077,0.1244,0.0114,0.0103,0.45
2016-05-02 06:00:00,0.232,0.2598,0.0011,0.0041,0.45
2016-05-02 07:00:00,0.3333,0.3831,0.0167,0.0177,0.45
2016-05-02 08:00:00,0.4171,0.4834,0.0191,0.0223,0.45
2016-05-02 09:00:00,0.4737,0.5526,0.025,0.0258,0.45
2016-05-02 10:00:00,0.5019,0.5884,0.0323,0.0296,0.45
2016-05-02 11:00:00,0.5019,0.5911,0.0397,0.0329,0.45
2016-05-02 12:00:00,0.4744,0.5611,0.0441,0.0352,0.45
2016-05-02 13:00:00,0.4194,0.4981,0.0443,0.0362,0.45
2016-05-02 14:00:00,0.3385,0.4041,0.0426,0.0369,0.45
2016-05-02 15:00:00,0.238,0.2859,0.039,0.0374,0.45
2016-05-02 16:00:00,0.137,0.1639,0.0313,0.0364,0.45
2016-05-02 17:00:00,0.0535,0.0644,0.0256,0.0453,0.45
2016-05-02 18:00:00,0.0013,0.0016,0.0227,0.0678,0.45
2016-05-02 19:00:00,0,0,0.0184,0.0799,0.45
2016-05-02 20:00:00,0,0,0.0119,0.0754,0.45
2016-05-02 21:00:00,0,0,0.0069,0.0648,0.45
2016-05-02 22:00:00,0,0,0.005,0.0528,0.45
2016-05-02 23:00:00,0,0,0.0063,0.0424,0.45
2016-05-03 00:00:00,0,0,0.0076,0.0353,0.45
2016-05-03 01:00:00,0,0,0.0071,0.0309,0.45
2016-05-03 02:00:00,0,0,0.0056,0.0285,0.45
2016-05-03 03:00:00,0,0,0.0026,0.0254,0.45
2016-05-03 04:00:00,0.0393,0.044,0.0004,0.0201,0.45
2016-05-03 05:00:00,0.125,0.1394,0,0.0068,0.45
2016-05-03 06:00:00,0.2283,0.2579,0,0.0008,0.45
2016-05-03 07:00:00,0.3272,0.3752,0,0.0033,0.45
2016-05-03 08:00:00,0.4081,0.4699,0,0.0027,0.45
2016-05-03 09:00:00,0.4599,0.5304,0,0.0013,0.45
2016-05-03 10:00:00,0.4912,0.5593,0,0.0013,0.45
2016-05-03 11:00:00,0.4685,0.5406,0,0.0049,0.45
2016-05-03 12:00:00,0.4235,0.4648,0,0.0204,0.45
2016-05-03 13:00:00,0.3426,0.3635,0.0069,0.0591,0.45
2016-05-03 14:00:00,0.2212,0.2531,0.0697,0.1245,0.45
2016-05-03 15:00:00,0.1595,0.1742,0.2303,0.2087,0.45
2016-05-03 16:00:00,0.0753,0.0741,0.4207,0.2953,0.45
2016-05-03 17:00:00,0.0213,0.0205,0.5413,0.3611,0.45
2016-05-03 18:00:00,0,0,0.5191,0.3793,0.45
2016-05-03 19:00:00,0,0,0.4586,0.3588,0.45
2016-05-03 20:00:00,0,0,0.4126,0.3337,0.45
2016-05-03 21:00:00,0,0,0.375,0.3091,0.45
2016-05-03 22:00:00,0,0,0.3824,0.3049,0.45
2016-05-03 23:00:00,0,0,0.4001,0.3028,0.45
2016-05-04 00:00:00,0,0,0.3937,0.2877,0.45
2016-05-04 01:00:00,0,0,0.3346,0.2736,0.45
2016-05-04 02:00:00,0,0,0.2877,0.2496,0.45
2016-05-04 03:00:00,0,0,0.2593,0.2306,0.45
2016-05-04 04:00:00,0.0079,0.0095,0.1886,0.2042,0.45
2016-05-04 05:00:00,0.0304,0.0413,0.1989,0.1992,0.45
2016-05-04 06:00:00,0.0671,0.0892,0.1923,0.1982,0.45
2016-05-04 07:00:00,0.1263,0.1589,0.1744,0.1907,0.45
2016-05-04 08:00:00,0.1771,0.2211,0.1577,0.1764,0.45
2016-05-04 09:00:00,0.2036,0.2534,0.1477,0.1633,0.45
2016-05-04 10:00:00,0.2255,0.2748,0.1363,0.1517,0.45
2016-05-04 11:00:00,0.2403,0.2873,0.1179,0.139,0.45
2016-05-04 12:00:00,0.2466,0.2917,0.1014,0.1269,0.45
2016-05-04 13:00:00,0.2479,0.2873,0.0876,0.1138,0.45
2016-05-04 14:00:00,0.2147,0.2481,0.0774,0.1011,0.45
2016-05-04 15:00:00,0.1517,0.1798,0.0746,0.091,0.45
2016-05-04 16:00:00,0.0877,0.1069,0.0637,0.0724,0.45
2016-05-04 17:00:00,0.0336,0.0419,0.0657,0.065,0.45
2016-05-04 18:00:00,0.0009,0.0016,0.0821,0.0797,0.45
2016-05-04 19:00:00,0,0,0.0963,0.0921,0.45
2016-05-04 20:00:00,0,0,0.1083,0.0994,0.45
2016-05-04 21:00:00,0,0,0.1164,0.1009,0.45
2016-05-04 22:00:00,0,0,0.1143,0.0918,0.45
2016-05-04 23:00:00,0,0,0.0991,0.0801,0.45
2016-05-05 00:00:00,0,0,0.0884,0.0712,0.45
2016-05-05 01:00:00,0,0,0.0856,0.0667,0.45
2016-05-05 02:00:00,0,0,0.0849,0.0615,0.45
2016-05-05 03:00:00,0,0,0.0831,0.0542,0.45
2016-05-05 04:00:00,0.0407,0.0421,0.0607,0.0388,0.45
2016-05-05 05:00:00,0.1288,0.1384,0.0123,0.0077,0.45
2016-05-05 06:00:00,0.2323,0.2592,0.0039,0.0034,0.45
2016-05-05 07:00:00,0.3318,0.3799,0.0044,0.0034,0.45
2016-05-05 08:00:00,0.4133,0.4794,0.0004,0.0012,0.45
2016-05-05 09:00:00,0.47,0.5487,0,0.0004,0.45
2016-05-05 10:00:00,0.4967,0.5831,0,0.0002,0.45
2016-05-05 11:00:00,0.4958,0.5834,0,0.0002,0.45
2016-05-05 12:00:00,0.4677,0.5498,0,0.0002,0.45
2016-05-05 13:00:00,0.4124,0.4845,0,0.0005,0.45
2016-05-05 14:00:00,0.3295,0.3902,0,0.0011,0.45
2016-05-05 15:00:00,0.2314,0.2771,0.0003,0.0026,0.45
2016-05-05 16:00:00,0.1327,0.16,0.0033,0.0074,0.45
2016-05-05 17:00:00,0.0538,0.0668,0.0171,0.0279,0.45
2016-05-05 18:00:00,0.0024,0.003,0.0623,0.0772,0.45
2016-05-05 19:00:00,0,0,0.1476,0.1358,0.45
2016-05-05 20:00:00,0,0,0.228,0.1739,0.45
2016-05-05 21:00:00,0,0,0.2686,0.1887,0.45
2016-05-05 22:00:00,0,0,0.2599,0.1812,0.45
2016-05-05 23:00:00,0,0,0.2211,0.1605,0.45
2016-05-06 00:00:00,0,0,0.1766,0.1392,0.45
2016-05-06 01:00:00,0,0,0.1363,0.1228,0.45
2016-05-06 02:00:00,0,0,0.1089,0.1137,0.45
2016-05-06 03:00:00,0.0001,0.0002,0.0937,0.107,0.45
2016-05-06 04:00:00,0.0434,0.0482,0.083,0.0855,0.45
2016-05-06 05:00:00,0.1279,0.1427,0.0371,0.0296,0.45
2016-05-06 06:00:00,0.2297,0.2607,0.0114,0.0097,0.45
2016-05-06 07:00:00,0.327,0.3768,0.0367,0.0345,0.45
2016-05-06 08:00:00,0.4059,0.4717,0.0596,0.0526,0.45
2016-05-06 09:00:00,0.4629,0.5411,0.0704,0.0592,0.45
2016-05-06 10:00:00,0.49,0.5758,0.0851,0.0726,0.45
2016-05-06 11:00:00,0.4902,0.5788,0.099,0.0875,0.45
2016-05-06 12:00:00,0.4635,0.55,0.1033,0.0964,0.45
2016-05-06 13:00:00,0.4107,0.4901,0.0991,0.0982,0.45
2016-05-06 14:00:00,0.3327,0.4001,0.0949,0.0973,0.45
2016-05-06 15:00:00,0.2363,0.288,0.093,0.097,0.45
2016-05-06 16:00:00,0.1388,0.171,0.085,0.0925,0.45
2016-05-06 17:00:00,0.0578,0.0718,0.1187,0.1355,0.45
2016-05-06 18:00:00,0.0033,0.004,0.2166,0.2389,0.45
2016-05-06 19:00:00,0,0,0.343,0.3392,0.45
2016-05-06 20:00:00,0,0,0.4488,0.3876,0.45
2016-05-06 21:00:00,0,0,0.4918,0.3945,0.45
2016-05-06 22:00:00,0,0,0.4453,0.364,0.45
2016-05-06 23:00:00,0,0,0.3847,0.3212,0.45
2016-05-07 00:00:00,0,0,0.3314,0.2855,0.45
2016-05-07 01:00:00,0,0,0.2686,0.2486,0.45
2016-05-07 02:00:00,0,0,0.2493,0.2253,0.45
2016-05-07 03:00:00,0.0003,0.0003,0.2353,0.2049,0.45
2016-05-07 04:00:00,0.0461,0.0507,0.1681,0.1444,0.45
2016-05-07 05:00:00,0.1326,0.1464,0.0676,0.0575,0.45
2016-05-07 06:00:00,0.2354,0.2655,0.0331,0.0297,0.45
2016-05-07 07:00:00,0.3329,0.3818,0.0979,0.0926,0.45
2016-05-07 08:00:00,0.4101,0.4756,0.2271,0.1961,0.45
2016-05-07 09:00:00,0.4629,0.5412,0.2574,0.222,0.45
2016-05-07 10:00:00,0.4889,0.5752,0.2551,0.2303,0.45
2016-05-07 11:00:00,0.4884,0.5775,0.25,0.2319,0.45
2016-05-07 12:00:00,0.4614,0.5481,0.2441,0.2284,0.45
2016-05-07 13:00:00,0.4084,0.4877,0.2369,0.2239,0.45
2016-05-07 14:00:00,0.3307,0.3985,0.2331,0.2219,0.45
2016-05-07 15:00:00,0.2345,0.2871,0.2307,0.2206,0.45
2016-05-07 16:00:00,0.138,0.1711,0.2,0.2055,0.45
2016-05-07 17:00:00,0.0579,0.0726,0.2497,0.2796,0.45
2016-05-07 18:00:00,0.0038,0.0047,0.4047,0.4237,0.45
2016-05-07 19:00:00,0,0,0.521,0.5006,0.45
2016-05-07 20:00:00,0,0,0.5577,0.497,0.45
2016-05-07 21:00:00,0,0,0.5206,0.4622,0.45
2016-05-07 22:00:00,0,0,0.4506,0.4071,0.45
2016-05-07 23:00:00,0,0,0.3794,0.3486,0.45
2016-05-08 00:00:00,0,0,0.3189,0.2933,0.45
2016-05-08 01:00:00,0,0,0.2764,0.2469,0.45
2016-05-08 02:00:00,0,0,0.2421,0.2171,0.45
2016-05-08 03:00:00,0.0004,0.0006,0.2127,0.2001,0.45
2016-05-08 04:00:00,0.0477,0.0526,0.1703,0.1586,0.45
2016-05-08 05:00:00,0.1332,0.1476,0.076,0.0708,0.45
2016-05-08 06:00:00,0.2342,0.2646,0.0476,0.0544,0.45
2016-05-08 07:00:00,0.3297,0.379,0.2347,0.2123,0.45
2016-05-08 08:00:00,0.4072,0.4732,0.356,0.3241,0.45
2016-05-08 09:00:00,0.4605,0.5392,0.4271,0.38,0.45
2016-05-08 10:00:00,0.4863,0.5723,0.4728,0.4114,0.45
2016-05-08 11:00:00,0.4856,0.5725,0.4866,0.4189,0.45
2016-05-08 12:00:00,0.4564,0.5373,0.4656,0.4061,0.45
2016-05-08 13:00:00,0.4012,0.473,0.439,0.3848,0.45
2016-05-08 14:00:00,0.3227,0.3823,0.4061,0.3608,0.45
2016-05-08 15:00:00,0.2273,0.2716,0.3429,0.3105,0.45
2016-05-08 16:00:00,0.1322,0.1606,0.2214,0.2293,0.45
2016-05-08 17:00:00,0.0567,0.0689,0.1829,0.2145,0.45
2016-05-08 18:00:00,0.004,0.0049,0.2053,0.2531,0.45
2016-05-08 19:00:00,0,0,0.2539,0.294,0.45
2016-05-08 20:00:00,0,0,0.2946,0.3019,0.45
2016-05-08 21:00:00,0,0,0.3069,0.2969,0.45
2016-05-08 22:00:00,0,0,0.3041,0.2826,0.45
2016-05-08 23:00:00,0,0,0.2934,0.267,0.45
2016-05-09 00:00:00,0,0,0.295,0.2488,0.45
2016-05-09 01:00:00,0,0,0.2944,0.2343,0.45
2016-05-09 02:00:00,0,0,0.2849,0.2278,0.45
2016-05-09 03:00:00,0.0006,0.0007,0.2567,0.2142,0.45
2016-05-09 04:00:00,0.0467,0.0518,0.1656,0.1472,0.45
2016-05-09 05:00:00,0.1308,0.1454,0.0601,0.0588,0.45
2016-05-09 06:00:00,0.2307,0.261,0.062,0.0671,0.45
2016-05-09 07:00:00,0.3263,0.3751,0.1907,0.1853,0.45
2016-05-09 08:00:00,0.404,0.4691,0.2571,0.2495,0.45
2016-05-09 09:00:00,0.4557,0.5334,0.315,0.2943,0.45
2016-05-09 10:00:00,0.482,0.5666,0.3461,0.3147,0.45
2016-05-09 11:00:00,0.4818,0.5682,0.3683,0.3239,0.45
2016-05-09 12:00:00,0.4528,0.5374,0.3804,0.326,0.45
2016-05-09 13:00:00,0.4002,0.4767,0.39,0.3234,0.45
2016-05-09 14:00:00,0.3234,0.3877,0.3921,0.3164,0.45
2016-05-09 15:00:00,0.2311,0.2784,0.3804,0.2975,0.45
2016-05-09 16:00:00,0.1367,0.1657,0.3093,0.2484,0.45
2016-05-09 17:00:00,0.0579,0.0705,0.2827,0.2282,0.45
2016-05-09 18:00:00,0.0046,0.0055,0.3171,0.2701,0.45
2016-05-09 19:00:00,0,0,0.3554,0.3069,0.45
2016-05-09 20:00:00,0,0,0.368,0.3068,0.45
2016-05-09 21:00:00,0,0,0.3601,0.2928,0.45
2016-05-09 22:00:00,0,0,0.3223,0.268,0.45
2016-05-09 23:00:00,0,0,0.2751,0.2411,0.45
2016-05-10 00:00:00,0,0,0.2606,0.2236,0.45
2016-05-10 01:00:00,0,0,0.263,0.2176,0.45
2016-05-10 02:00:00,0,0,0.2599,0.2193,0.45
2016-05-10 03:00:00,0.001,0.0011,0.2453,0.2163,0.45
2016-05-10 04:00:00,0.0493,0.054,0.157,0.1453,0.45
2016-05-10 05:00:00,0.1354,0.1493,0.0761,0.0646,0.45
2016-05-10 06:00:00,0.2362,0.2665,0.148,0.1011,0.45
2016-05-10 07:00:00,0.3327,0.382,0.3753,0.2597,0.45
2016-05-10 08:00:00,0.4109,0.4766,0.4286,0.3016,0.45
2016-05-10 09:00:00,0.464,0.5421,0.3989,0.2961,0.45
2016-05-10 10:00:00,0.4892,0.5751,0.3474,0.2721,0.45
2016-05-10 11:00:00,0.4884,0.5769,0.2976,0.2453,0.45
2016-05-10 12:00:00,0.4616,0.5475,0.2581,0.222,0.45
2016-05-10 13:00:00,0.409,0.4874,0.2274,0.2018,0.45
2016-05-10 14:00:00,0.3322,0.3987,0.2076,0.1871,0.45
2016-05-10 15:00:00,0.2371,0.2878,0.2086,0.1837,0.45
2016-05-10 16:00:00,0.1404,0.1709,0.1937,0.1625,0.45
2016-05-10 17:00:00,0.0594,0.0728,0.2057,0.1703,0.45
2016-05-10 18:00:00,0.0055,0.0068,0.3007,0.2432,0.45
2016-05-10 19:00:00,0,0,0.3764,0.3039,0.45
2016-05-10 20:00:00,0,0,0.3773,0.3128,0.45
2016-05-10 21:00:00,0,0,0.3523,0.3001,0.45
2016-05-10 22:00:00,0,0,0.3096,0.2741,0.45
2016-05-10 23:00:00,0,0,0.2447,0.2396,0.45
2016-05-11 00:00:00,0,0,0.1823,0.1974,0.45
2016-05-11 01:00:00,0,0,0.128,0.1542,0.45
2016-05-11 02:00:00,0,0,0.0869,0.1221,0.45
2016-05-11 03:00:00,0.0013,0.0014,0.0583,0.0998,0.45
2016-05-11 04:00:00,0.049,0.0539,0.0367,0.0628,0.45
2016-05-11 05:00:00,0.1304,0.1448,0.0101,0.0169,0.45
2016-05-11 06:00:00,0.2232,0.2548,0.012,0.0199,0.45
2016-05-11 07:00:00,0.317,0.3647,0.0427,0.0659,0.45
2016-05-11 08:00:00,0.3965,0.4583,0.079,0.1126,0.45
2016-05-11 09:00:00,0.4516,0.5253,0.1063,0.1425,0.45
2016-05-11 10:00:00,0.4746,0.5594,0.1236,0.1575,0.45
2016-05-11 11:00:00,0.4712,0.5611,0.125,0.1593,0.45
2016-05-11 12:00:00,0.4476,0.5313,0.1257,0.1578,0.45
2016-05-11 13:00:00,0.3947,0.4665,0.1416,0.1665,0.45
2016-05-11 14:00:00,0.3155,0.3727,0.1807,0.1912,0.45
2016-05-11 15:00:00,0.2119,0.2562,0.2193,0.2076,0.45
2016-05-11 16:00:00,0.1182,0.1418,0.2026,0.2021,0.45
2016-05-11 17:00:00,0.0399,0.0506,0.2333,0.2521,0.45
2016-05-11 18:00:00,0.0036,0.004,0.3399,0.3475,0.45
2016-05-11 19:00:00,0,0,0.4236,0.4064,0.45
2016-05-11 20:00:00,0,0,0.4476,0.4105,0.45
2016-05-11 21:00:00,0,0,0.4581,0.4051,0.45
2016-05-11 22:00:00,0,0,0.4624,0.3841,0.45
2016-05-11 23:00:00,0,0,0.4533,0.3532,0.45
2016-05-12 00:00:00,0,0,0.4314,0.3235,0.45
2016-05-12 01:00:00,0,0,0.382,0.2975,0.45
2016-05-12 02:00:00,0,0,0.3384,0.2745,0.45
2016-05-12 03:00:00,0.0014,0.0013,0.265,0.2331,0.45
2016-05-12 04:00:00,0.0472,0.0487,0.1571,0.1585,0.45
2016-05-12 05:00:00,0.1292,0.1362,0.1069,0.1186,0.45
2016-05-12 06:00:00,0.2266,0.2445,0.2001,0.175,0.45
2016-05-12 07:00:00,0.3214,0.355,0.2897,0.2506,0.45
2016-05-12 08:00:00,0.3984,0.4488,0.3374,0.3099,0.45
2016-05-12 09:00:00,0.4432,0.5119,0.3683,0.3411,0.45
2016-05-12 10:00:00,0.4503,0.5321,0.3869,0.3508,0.45
2016-05-12 11:00:00,0.3865,0.4966,0.3749,0.3459,0.45
2016-05-12 12:00:00,0.2933,0.4178,0.343,0.3329,0.45
2016-05-12 13:00:00,0.3025,0.3773,0.3317,0.3221,0.45
2016-05-12 14:00:00,0.2263,0.2969,0.3127,0.3121,0.45
2016-05-12 15:00:00,0.1617,0.2133,0.2941,0.2993,0.45
2016-05-12 16:00:00,0.1065,0.1291,0.25,0.2589,0.45
2016-05-12 17:00:00,0.0449,0.0542,0.2826,0.2729,0.45
2016-05-12 18:00:00,0.0037,0.0044,0.3617,0.3349,0.45
2016-05-12 19:00:00,0,0,0.396,0.3426,0.45
2016-05-12 20:00:00,0,0,0.374,0.3001,0.45
2016-05-12 21:00:00,0,0,0.3383,0.2682,0.45
2016-05-12 22:00:00,0,0,0.2986,0.242,0.45
2016-05-12 23:00:00,0,0,0.2563,0.2067,0.45
2016-05-13 00:00:00,0,0,0.2394,0.1939,0.45
2016-05-13 01:00:00,0,0,0.236,0.193,0.45
2016-05-13 02:00:00,0,0,0.2351,0.191,0.45
2016-05-13 03:00:00,0.0009,0.0008,0.22,0.1778,0.45
2016-05-13 04:00:00,0.0344,0.0405,0.1776,0.1454,0.45
2016-05-13 05:00:00,0.1081,0.1258,0.1639,0.1379,0.45
2016-05-13 06:00:00,0.1891,0.228,0.1793,0.1614,0.45
2016-05-13 07:00:00,0.2882,0.3388,0.1949,0.1924,0.45
2016-05-13 08:00:00,0.3584,0.4286,0.2007,0.2001,0.45
2016-05-13 09:00:00,0.4203,0.4952,0.1856,0.1844,0.45
2016-05-13 10:00:00,0.4491,0.5208,0.1721,0.1703,0.45
2016-05-13 11:00:00,0.4332,0.4889,0.1803,0.1704,0.45
2016-05-13 12:00:00,0.3731,0.4176,0.2099,0.1809,0.45
2016-05-13 13:00:00,0.3211,0.3468,0.2467,0.1918,0.45
2016-05-13 14:00:00,0.2814,0.304,0.2746,0.2006,0.45
2016-05-13 15:00:00,0.2158,0.2299,0.2829,0.2002,0.45
2016-05-13 16:00:00,0.1425,0.1483,0.2721,0.1857,0.45
2016-05-13 17:00:00,0.0662,0.0691,0.238,0.1679,0.45
2016-05-13 18:00:00,0.0087,0.0092,0.2446,0.1824,0.45
2016-05-13 19:00:00,0,0,0.2237,0.1807,0.45
2016-05-13 20:00:00,0,0,0.1493,0.1467,0.45
2016-05-13 21:00:00,0,0,0.0894,0.1185,0.45
2016-05-13 22:00:00,0,0,0.0594,0.1199,0.45
2016-05-13 23:00:00,0,0,0.0737,0.1325,0.45
2016-05-14 00:00:00,0,0,0.1421,0.1569,0.45
2016-05-14 01:00:00,0,0,0.2099,0.1828,0.45
2016-05-14 02:00:00,0,0,0.2356,0.2048,0.45
2016-05-14 03:00:00,0.0021,0.0024,0.223,0.2089,0.45
2016-05-14 04:00:00,0.0403,0.05,0.2233,0.1813,0.45
2016-05-14 05:00:00,0.0777,0.1197,0.3207,0.2381,0.45
2016-05-14 06:00:00,0.1535,0.2182,0.3294,0.2769,0.45
2016-05-14 07:00:00,0.2526,0.3348,0.3179,0.2852,0.45
2016-05-14 08:00:00,0.404,0.4722,0.3131,0.288,0.45
2016-05-14 09:00:00,0.46,0.5418,0.3193,0.2909,0.45
2016-05-14 10:00:00,0.5014,0.585,0.3293,0.2962,0.45
2016-05-14 11:00:00,0.5018,0.5833,0.3437,0.3085,0.45
2016-05-14 12:00:00,0.4821,0.5439,0.3616,0.3262,0.45
2016-05-14 13:00:00,0.4317,0.4786,0.3897,0.3456,0.45
2016-05-14 14:00:00,0.3454,0.3951,0.4407,0.3692,0.45
2016-05-14 15:00:00,0.2269,0.2712,0.5,0.3932,0.45
2016-05-14 16:00:00,0.1165,0.1468,0.5243,0.4123,0.45
2016-05-14 17:00:00,0.0462,0.0596,0.4591,0.3855,0.45
2016-05-14 18:00:00,0.006,0.0068,0.3429,0.3218,0.45
2016-05-14 19:00:00,0,0,0.308,0.2678,0.45
2016-05-14 20:00:00,0,0,0.2443,0.2231,0.45
2016-05-14 21:00:00,0,0,0.2289,0.2254,0.45
2016-05-14 22:00:00,0,0,0.2263,0.2324,0.45
2016-05-14 23:00:00,0,0,0.2811,0.2222,0.45
2016-05-15 00:00:00,0,0,0.3033,0.2286,0.45
2016-05-15 01:00:00,0,0,0.2377,0.2444,0.45
2016-05-15 02:00:00,0,0,0.1916,0.2471,0.45
2016-05-15 03:00:00,0,0,0.2101,0.249,0.45
2016-05-15 04:00:00,0.0165,0.018,0.2176,0.2547,0.45
2016-05-15 05:00:00,0.078,0.0805,0.2984,0.3017,0.45
2016-05-15 06:00:00,0.1387,0.1645,0.3817,0.358,0.45
2016-05-15 07:00:00,0.1981,0.2403,0.4323,0.3808,0.45
2016-05-15 08:00:00,0.2315,0.2747,0.4466,0.3885,0.45
2016-05-15 09:00:00,0.2601,0.3002,0.4363,0.3912,0.45
2016-05-15 10:00:00,0.2551,0.2993,0.4503,0.4087,0.45
2016-05-15 11:00:00,0.2148,0.2843,0.4926,0.4377,0.45
2016-05-15 12:00:00,0.1671,0.2492,0.5137,0.4651,0.45
2016-05-15 13:00:00,0.1689,0.219,0.4983,0.4752,0.45
2016-05-15 14:00:00,0.1476,0.1752,0.4967,0.4677,0.45
2016-05-15 15:00:00,0.1166,0.1303,0.4891,0.4393,0.45
2016-05-15 16:00:00,0.0745,0.0819,0.4527,0.3792,0.45
2016-05-15 17:00:00,0.0306,0.0327,0.3396,0.2937,0.45
2016-05-15 18:00:00,0.0027,0.0028,0.3107,0.2837,0.45
2016-05-15 19:00:00,0,0,0.317,0.2795,0.45
2016-05-15 20:00:00,0,0,0.2877,0.2552,0.45
2016-05-15 21:00:00,0,0,0.2739,0.2574,0.45
2016-05-15 22:00:00,0,0,0.2796,0.2601,0.45
2016-05-15 23:00:00,0,0,0.2644,0.2534,0.45
2016-05-16 00:00:00,0,0,0.2789,0.2578,0.45
2016-05-16 01:00:00,0,0,0.2573,0.2537,0.45
2016-05-16 02:00:00,0,0,0.2563,0.2493,0.45
2016-05-16 03:00:00,0.0009,0.0011,0.2861,0.2319,0.45
2016-05-16 04:00:00,0.0341,0.0353,0.2549,0.224,0.45
2016-05-16 05:00:00,0.1148,0.115,0.3431,0.3036,0.45
2016-05-16 06:00:00,0.2134,0.2269,0.3844,0.3467,0.45
2016-05-16 07:00:00,0.2814,0.311,0.396,0.3504,0.45
2016-05-16 08:00:00,0.3456,0.3823,0.3627,0.3347,0.45
2016-05-16 09:00:00,0.3743,0.4323,0.3293,0.3215,0.45
2016-05-16 10:00:00,0.3531,0.4408,0.3264,0.3219,0.45
2016-05-16 11:00:00,0.366,0.4293,0.3524,0.3298,0.45
2016-05-16 12:00:00,0.3471,0.3829,0.3761,0.3371,0.45
2016-05-16 13:00:00,0.3005,0.3246,0.3959,0.3421,0.45
2016-05-16 14:00:00,0.2077,0.2515,0.4106,0.344,0.45
2016-05-16 15:00:00,0.1406,0.1792,0.4089,0.3426,0.45
2016-05-16 16:00:00,0.0709,0.0965,0.371,0.32,0.45
2016-05-16 17:00:00,0.0354,0.0427,0.3017,0.271,0.45
2016-05-16 18:00:00,0.0054,0.0059,0.266,0.2456,0.45
2016-05-16 19:00:00,0,0,0.2784,0.254,0.45
2016-05-16 20:00:00,0,0,0.2744,0.2523,0.45
2016-05-16 21:00:00,0,0,0.2797,0.2526,0.45
2016-05-16 22:00:00,0,0,0.2533,0.2425,0.45
2016-05-16 23:00:00,0,0,0.2297,0.2275,0.45
2016-05-17 00:00:00,0,0,0.2083,0.2116,0.45
2016-05-17 01:00:00,0,0,0.1834,0.2059,0.45
2016-05-17 02:00:00,0,0,0.1694,0.191,0.45
2016-05-17 03:00:00,0.0017,0.0018,0.1589,0.1834,0.45
2016-05-17 04:00:00,0.0284,0.0331,0.1829,0.1699,0.45
2016-05-17 05:00:00,0.0643,0.0786,0.219,0.197,0.45
2016-05-17 06:00:00,0.092,0.1291,0.297,0.2808,0.45
2016-05-17 07:00:00,0.2321,0.2768,0.3734,0.3394,0.45
2016-05-17 08:00:00,0.2988,0.3851,0.3797,0.3443,0.45
2016-05-17 09:00:00,0.3691,0.4459,0.3797,0.3379,0.45
